"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3d4d, seq=63030/14070, ttl=64 (no response found!)"
"2","0.010187","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"3","0.685936","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"4","1.012048","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3e4d, seq=63031/14326, ttl=64 (no response found!)"
"5","1.017647","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"6","2.019273","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3f4d, seq=63032/14582, ttl=64 (no response found!)"
"7","2.024440","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"8","2.314316","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"9","3.025298","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x404d, seq=63033/14838, ttl=64 (no response found!)"
"10","3.033284","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"11","3.353114","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"12","4.035108","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x424d, seq=63034/15094, ttl=64 (no response found!)"
"13","4.038649","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"14","5.039215","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x434d, seq=63035/15350, ttl=64 (no response found!)"
"15","5.043288","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"16","6.045082","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x444d, seq=63036/15606, ttl=64 (no response found!)"
"17","6.055623","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"18","7.056853","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x454d, seq=63037/15862, ttl=64 (no response found!)"
"19","7.057978","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"20","8.059975","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x464d, seq=63038/16118, ttl=64 (no response found!)"
"21","10.061353","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x484d, seq=63039/16374, ttl=64 (reply in 23)"
"22","10.482180","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"23","10.698453","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x484d, seq=63039/16374, ttl=61 (request in 21)"
"24","11.700120","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x494d, seq=63040/16630, ttl=64 (reply in 25)"
"25","12.350131","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x494d, seq=63040/16630, ttl=61 (request in 24)"
"26","13.347093","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"27","13.362243","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4b4d, seq=63041/16886, ttl=64 (reply in 28)"
"28","14.149461","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4b4d, seq=63041/16886, ttl=61 (request in 27)"
"29","15.150842","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4d4d, seq=63042/17142, ttl=64 (reply in 30)"
"30","15.789480","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4d4d, seq=63042/17142, ttl=61 (request in 29)"
"31","16.790556","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4e4d, seq=63043/17398, ttl=64 (reply in 32)"
"32","17.421071","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4e4d, seq=63043/17398, ttl=61 (request in 31)"
"33","18.421743","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x504d, seq=63044/17654, ttl=64 (reply in 34)"
"34","19.061635","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x504d, seq=63044/17654, ttl=61 (request in 33)"
"35","19.694337","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"36","20.063016","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x524d, seq=63045/17910, ttl=64 (reply in 37)"
"37","20.702070","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x524d, seq=63045/17910, ttl=61 (request in 36)"
"38","21.703968","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x534d, seq=63046/18166, ttl=64 (reply in 39)"
"39","22.339552","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x534d, seq=63046/18166, ttl=61 (request in 38)"
"40","23.341338","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x554d, seq=63047/18422, ttl=64 (reply in 42)"
"41","23.347312","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"42","23.990039","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x554d, seq=63047/18422, ttl=61 (request in 40)"
"43","24.990325","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x564d, seq=63048/18678, ttl=64 (reply in 44)"
"44","25.628459","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x564d, seq=63048/18678, ttl=61 (request in 43)"
"45","26.628925","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x584d, seq=63049/18934, ttl=64 (reply in 46)"
"46","27.656642","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x584d, seq=63049/18934, ttl=61 (request in 45)"
"47","28.629595","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5a4d, seq=63050/19190, ttl=64 (reply in 48)"
"48","29.373461","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5a4d, seq=63050/19190, ttl=61 (request in 47)"
"49","29.600642","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"50","30.375768","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5c4d, seq=63051/19446, ttl=64 (reply in 51)"
"51","31.021645","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5c4d, seq=63051/19446, ttl=61 (request in 50)"
"52","32.022263","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5d4d, seq=63052/19702, ttl=64 (reply in 53)"
"53","32.652182","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5d4d, seq=63052/19702, ttl=61 (request in 52)"
"54","33.345354","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"55","33.653926","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x5f4d, seq=63053/19958, ttl=64 (reply in 56)"
"56","34.291549","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x5f4d, seq=63053/19958, ttl=61 (request in 55)"
"57","35.293416","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x614d, seq=63054/20214, ttl=64 (reply in 58)"
"58","35.925169","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x614d, seq=63054/20214, ttl=61 (request in 57)"
"59","36.925503","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x624d, seq=63055/20470, ttl=64 (reply in 60)"
"60","37.578466","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x624d, seq=63055/20470, ttl=61 (request in 59)"
"61","38.579380","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x644d, seq=63056/20726, ttl=64 (reply in 62)"
"62","39.222655","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x644d, seq=63056/20726, ttl=61 (request in 61)"
"63","39.264059","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"64","40.224392","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x664d, seq=63057/20982, ttl=64 (reply in 65)"
"65","40.866988","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x664d, seq=63057/20982, ttl=61 (request in 64)"
"66","41.868296","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x674d, seq=63058/21238, ttl=64 (reply in 67)"
"67","42.594934","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x674d, seq=63058/21238, ttl=61 (request in 66)"
"68","43.349459","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"69","43.595983","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x694d, seq=63059/21494, ttl=64 (reply in 70)"
"70","44.236261","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x694d, seq=63059/21494, ttl=61 (request in 69)"
"71","45.237962","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6b4d, seq=63060/21750, ttl=64 (reply in 72)"
"72","45.890273","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6b4d, seq=63060/21750, ttl=61 (request in 71)"
"73","46.891778","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6c4d, seq=63061/22006, ttl=64 (reply in 74)"
"74","47.548191","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6c4d, seq=63061/22006, ttl=61 (request in 73)"
"75","48.550249","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6e4d, seq=63062/22262, ttl=64 (reply in 77)"
"76","48.971111","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"77","49.188993","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6e4d, seq=63062/22262, ttl=61 (request in 75)"
"78","50.190796","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x704d, seq=63063/22518, ttl=64 (reply in 79)"
"79","50.841442","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x704d, seq=63063/22518, ttl=61 (request in 78)"
"80","51.842878","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x714d, seq=63064/22774, ttl=64 (reply in 81)"
"81","52.481803","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x714d, seq=63064/22774, ttl=61 (request in 80)"
"82","53.358142","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"83","53.483657","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x734d, seq=63065/23030, ttl=64 (reply in 84)"
"84","54.123677","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x734d, seq=63065/23030, ttl=61 (request in 83)"
"85","55.125251","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x754d, seq=63066/23286, ttl=64 (reply in 86)"
"86","55.776783","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x754d, seq=63066/23286, ttl=61 (request in 85)"
"87","56.778349","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x764d, seq=63067/23542, ttl=64 (reply in 88)"
"88","57.417646","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x764d, seq=63067/23542, ttl=61 (request in 87)"
"89","57.955579","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"90","58.419273","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x784d, seq=63068/23798, ttl=64 (reply in 91)"
"91","59.057138","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x784d, seq=63068/23798, ttl=61 (request in 90)"
"92","60.057935","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7a4d, seq=63069/24054, ttl=64 (reply in 93)"
"93","60.695879","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7a4d, seq=63069/24054, ttl=61 (request in 92)"
"94","61.697393","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7b4d, seq=63070/24310, ttl=64 (reply in 96)"
"95","62.298933","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"96","62.340268","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7b4d, seq=63070/24310, ttl=61 (request in 94)"
"97","63.341854","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"98","63.341873","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7d4d, seq=63071/24566, ttl=64 (reply in 99)"
"99","63.991948","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7d4d, seq=63071/24566, ttl=61 (request in 98)"
"100","64.992586","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7e4d, seq=63072/24822, ttl=64 (reply in 101)"
"101","65.636216","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7e4d, seq=63072/24822, ttl=61 (request in 100)"
"102","66.638144","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x804d, seq=63073/25078, ttl=64 (reply in 103)"
"103","67.293898","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x804d, seq=63073/25078, ttl=61 (request in 102)"
"104","67.956588","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
