"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xff30, seq=56646/18141, ttl=64 (no response found!)"
"2","0.001039","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"3","1.001957","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0031, seq=56647/18397, ttl=64 (no response found!)"
"4","1.002857","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"5","2.003629","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0131, seq=56648/18653, ttl=64 (no response found!)"
"6","2.007196","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"7","3.009352","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0231, seq=56649/18909, ttl=64 (no response found!)"
"8","3.016216","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"9","3.440703","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"10","4.016805","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0331, seq=56650/19165, ttl=64 (no response found!)"
"11","4.020938","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"12","5.021291","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0431, seq=56651/19421, ttl=64 (no response found!)"
"13","5.023308","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"14","6.023865","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0531, seq=56652/19677, ttl=64 (no response found!)"
"15","6.028851","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"16","6.712936","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"17","7.029613","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0631, seq=56653/19933, ttl=64 (no response found!)"
"18","7.034232","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"19","8.035351","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0731, seq=56654/20189, ttl=64 (no response found!)"
"20","8.045130","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"21","9.046390","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0831, seq=56655/20445, ttl=64 (no response found!)"
"22","9.054349","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"23","10.055233","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0931, seq=56656/20701, ttl=64 (reply in 24)"
"24","10.283763","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0931, seq=56656/20701, ttl=60 (request in 23)"
"25","11.284702","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0a31, seq=56657/20957, ttl=64 (reply in 26)"
"26","11.554314","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0a31, seq=56657/20957, ttl=60 (request in 25)"
"27","12.555303","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0b31, seq=56658/21213, ttl=64 (reply in 28)"
"28","12.820409","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0b31, seq=56658/21213, ttl=60 (request in 27)"
"29","13.450874","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"30","13.821161","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0d31, seq=56659/21469, ttl=64 (reply in 31)"
"31","14.039051","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0d31, seq=56659/21469, ttl=60 (request in 30)"
"32","15.040834","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0e31, seq=56660/21725, ttl=64 (reply in 33)"
"33","15.296390","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0e31, seq=56660/21725, ttl=60 (request in 32)"
"34","15.741632","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"35","16.296668","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0f31, seq=56661/21981, ttl=64 (reply in 36)"
"36","16.493241","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0f31, seq=56661/21981, ttl=60 (request in 35)"
"37","17.494849","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1031, seq=56662/22237, ttl=64 (reply in 38)"
"38","17.761673","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1031, seq=56662/22237, ttl=60 (request in 37)"
"39","18.762935","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1231, seq=56663/22493, ttl=64 (reply in 40)"
"40","18.999455","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1231, seq=56663/22493, ttl=60 (request in 39)"
"41","20.000021","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1331, seq=56664/22749, ttl=64 (reply in 42)"
"42","20.268105","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1331, seq=56664/22749, ttl=60 (request in 41)"
"43","21.270112","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1431, seq=56665/23005, ttl=64 (reply in 44)"
"44","21.518416","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1431, seq=56665/23005, ttl=60 (request in 43)"
"45","22.519702","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1531, seq=56666/23261, ttl=64 (reply in 46)"
"46","22.726791","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1531, seq=56666/23261, ttl=60 (request in 45)"
"47","23.447362","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"48","23.728042","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1731, seq=56667/23517, ttl=64 (reply in 49)"
"49","23.983326","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1731, seq=56667/23517, ttl=60 (request in 48)"
"50","24.983858","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1831, seq=56668/23773, ttl=64 (reply in 51)"
"51","25.228976","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1831, seq=56668/23773, ttl=60 (request in 50)"
"52","25.332355","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"53","26.230779","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1931, seq=56669/24029, ttl=64 (reply in 54)"
"54","26.475112","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1931, seq=56669/24029, ttl=60 (request in 53)"
"55","27.476561","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1a31, seq=56670/24285, ttl=64 (reply in 56)"
