"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6979, seq=19176/59466, ttl=64 (no response found!)"
"2","1.277635","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"3","2.000354","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6b79, seq=19177/59722, ttl=64 (reply in 4)"
"4","2.631675","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6b79, seq=19177/59722, ttl=61 (request in 3)"
"5","3.632022","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6d79, seq=19178/59978, ttl=64 (reply in 6)"
"6","4.390241","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6d79, seq=19178/59978, ttl=61 (request in 5)"
"7","5.405833","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x6f79, seq=19179/60234, ttl=64 (reply in 8)"
"8","6.104236","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x6f79, seq=19179/60234, ttl=61 (request in 7)"
"9","6.395667","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"10","7.119518","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7079, seq=19180/60490, ttl=64 (reply in 11)"
"11","7.830156","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7079, seq=19180/60490, ttl=61 (request in 10)"
"12","8.831675","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7279, seq=19181/60746, ttl=64 (reply in 13)"
"13","9.489797","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7279, seq=19181/60746, ttl=61 (request in 12)"
"14","10.490390","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7479, seq=19182/61002, ttl=64 (reply in 16)"
"15","10.690275","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"16","11.635550","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x7479, seq=19182/61002, ttl=61 (request in 14)"
"17","12.491497","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7679, seq=19183/61258, ttl=64 (no response found!)"
"18","12.495393","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"19","13.495639","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7779, seq=19184/61514, ttl=64 (no response found!)"
"20","13.504732","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"21","14.505138","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7879, seq=19185/61770, ttl=64 (no response found!)"
"22","14.513148","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"23","15.514527","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7979, seq=19186/62026, ttl=64 (no response found!)"
"24","15.522524","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"25","16.381802","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"26","16.523357","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7a79, seq=19187/62282, ttl=64 (no response found!)"
"27","16.526260","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"28","17.528330","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7b79, seq=19188/62538, ttl=64 (no response found!)"
"29","17.529337","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"30","18.530437","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7c79, seq=19189/62794, ttl=64 (no response found!)"
"31","18.540511","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"32","19.542363","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7d79, seq=19190/63050, ttl=64 (no response found!)"
"33","19.553128","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"34","19.687941","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"35","20.554476","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7e79, seq=19191/63306, ttl=64 (no response found!)"
"36","20.565208","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"37","21.566194","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x7f79, seq=19192/63562, ttl=64 (no response found!)"
"38","21.574219","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"39","22.575905","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8079, seq=19193/63818, ttl=64 (reply in 40)"
"40","23.582478","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8079, seq=19193/63818, ttl=61 (request in 39)"
"41","24.576976","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8279, seq=19194/64074, ttl=64 (reply in 42)"
"42","25.215808","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8279, seq=19194/64074, ttl=61 (request in 41)"
"43","26.217530","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8479, seq=19195/64330, ttl=64 (reply in 45)"
"44","26.368835","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"45","26.895539","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8479, seq=19195/64330, ttl=61 (request in 43)"
"46","27.896044","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8579, seq=19196/64586, ttl=64 (reply in 47)"
"47","28.547492","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8579, seq=19196/64586, ttl=61 (request in 46)"
"48","29.200396","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"49","29.548277","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8779, seq=19197/64842, ttl=64 (reply in 50)"
"50","30.417267","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8779, seq=19197/64842, ttl=61 (request in 49)"
"51","31.418708","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8979, seq=19198/65098, ttl=64 (reply in 52)"
"52","32.356863","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8979, seq=19198/65098, ttl=61 (request in 51)"
"53","33.358261","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8b79, seq=19199/65354, ttl=64 (reply in 54)"
"54","34.005254","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8b79, seq=19199/65354, ttl=61 (request in 53)"
"55","35.006318","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8c79, seq=19200/75, ttl=64 (reply in 56)"
"56","35.647443","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x8c79, seq=19200/75, ttl=61 (request in 55)"
"57","36.371071","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"58","36.649058","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x8e79, seq=19201/331, ttl=64 (reply in 59)"
