"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x19b0, seq=12269/60719, ttl=64 (no response found!)"
"2","0.010315","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"3","0.082715","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"4","1.011623","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1ab0, seq=12270/60975, ttl=64 (no response found!)"
"5","1.020716","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"6","2.021894","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1bb0, seq=12271/61231, ttl=64 (no response found!)"
"7","2.030287","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"8","3.030521","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1cb0, seq=12272/61487, ttl=64 (no response found!)"
"9","3.040545","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"10","4.041802","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1db0, seq=12273/61743, ttl=64 (no response found!)"
"11","4.043806","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"12","5.045075","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1eb0, seq=12274/61999, ttl=64 (no response found!)"
"13","5.052619","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"14","6.053376","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x1fb0, seq=12275/62255, ttl=64 (reply in 16)"
"15","6.228702","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"16","6.290551","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x1fb0, seq=12275/62255, ttl=60 (request in 14)"
"17","8.054858","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x21b0, seq=12276/62511, ttl=64 (reply in 18)"
"18","8.355383","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x21b0, seq=12276/62511, ttl=60 (request in 17)"
"19","9.378183","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"20","10.056716","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x23b0, seq=12277/62767, ttl=64 (reply in 21)"
"21","10.334916","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x23b0, seq=12277/62767, ttl=60 (request in 20)"
"22","12.057163","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x25b0, seq=12278/63023, ttl=64 (reply in 23)"
"23","12.300261","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x25b0, seq=12278/63023, ttl=60 (request in 22)"
"24","14.058405","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x27b0, seq=12279/63279, ttl=64 (reply in 25)"
"25","14.346395","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x27b0, seq=12279/63279, ttl=60 (request in 24)"
