"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe022, seq=54256/61651, ttl=64 (no response found!)"
"2","0.004024","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"3","1.004788","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe122, seq=54257/61907, ttl=64 (no response found!)"
"4","1.005683","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"5","2.006261","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe222, seq=54258/62163, ttl=64 (no response found!)"
"6","2.016680","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"7","2.149378","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"8","3.018211","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe322, seq=54259/62419, ttl=64 (no response found!)"
"9","3.021874","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"10","4.022760","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe422, seq=54260/62675, ttl=64 (no response found!)"
"11","4.032410","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"12","5.034164","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe522, seq=54261/62931, ttl=64 (no response found!)"
"13","5.044819","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"14","6.045284","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe622, seq=54262/63187, ttl=64 (no response found!)"
"15","6.047921","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"16","7.048492","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe722, seq=54263/63443, ttl=64 (no response found!)"
"17","7.058595","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"18","7.286112","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"19","8.060383","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe822, seq=54264/63699, ttl=64 (no response found!)"
"20","8.068990","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"21","9.069683","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe922, seq=54265/63955, ttl=64 (reply in 22)"
"22","9.705920","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe922, seq=54265/63955, ttl=61 (request in 21)"
"23","10.707395","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xea22, seq=54266/64211, ttl=64 (reply in 24)"
"24","11.346855","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xea22, seq=54266/64211, ttl=61 (request in 23)"
"25","11.668196","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"26","12.347445","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xec22, seq=54267/64467, ttl=64 (reply in 27)"
"27","12.982022","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xec22, seq=54267/64467, ttl=61 (request in 26)"
"28","13.983382","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xee22, seq=54268/64723, ttl=64 (reply in 29)"
"29","14.617706","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xee22, seq=54268/64723, ttl=61 (request in 28)"
"30","15.619985","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xef22, seq=54269/64979, ttl=64 (reply in 31)"
"31","16.271568","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xef22, seq=54269/64979, ttl=61 (request in 30)"
"32","17.273166","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf122, seq=54270/65235, ttl=64 (reply in 34)"
"33","17.282739","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"34","17.922352","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf122, seq=54270/65235, ttl=61 (request in 32)"
"35","18.923510","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf322, seq=54271/65491, ttl=64 (reply in 36)"
"36","19.562168","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf322, seq=54271/65491, ttl=61 (request in 35)"
"37","20.563072","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf422, seq=54272/212, ttl=64 (reply in 38)"
"38","21.269111","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf422, seq=54272/212, ttl=61 (request in 37)"
"39","21.587747","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"40","22.270206","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf622, seq=54273/468, ttl=64 (reply in 41)"
"41","22.923286","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf622, seq=54273/468, ttl=61 (request in 40)"
"42","23.924287","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf822, seq=54274/724, ttl=64 (reply in 43)"
"43","24.561278","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf822, seq=54274/724, ttl=61 (request in 42)"
"44","25.563438","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf922, seq=54275/980, ttl=64 (reply in 45)"
"45","26.195883","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf922, seq=54275/980, ttl=61 (request in 44)"
"46","27.197078","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xfb22, seq=54276/1236, ttl=64 (reply in 48)"
"47","27.279978","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"48","27.856024","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xfb22, seq=54276/1236, ttl=61 (request in 46)"
"49","28.858096","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xfd22, seq=54277/1492, ttl=64 (reply in 50)"
"50","29.506442","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xfd22, seq=54277/1492, ttl=61 (request in 49)"
"51","30.507338","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xfe22, seq=54278/1748, ttl=64 (reply in 53)"
"52","30.681620","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"53","31.157602","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xfe22, seq=54278/1748, ttl=61 (request in 51)"
"54","32.158391","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0023, seq=54279/2004, ttl=64 (reply in 55)"
"55","32.808438","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0023, seq=54279/2004, ttl=61 (request in 54)"
"56","33.810375","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0223, seq=54280/2260, ttl=64 (reply in 57)"
"57","34.567415","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x0223, seq=54280/2260, ttl=61 (request in 56)"
"58","35.568135","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0323, seq=54281/2516, ttl=64 (reply in 59)"
