"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x05c0, seq=33283/898, ttl=64 (no response found!)"
"2","0.002140","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"3","1.002709","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x06c0, seq=33284/1154, ttl=64 (no response found!)"
"4","1.013538","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"5","2.014472","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x07c0, seq=33285/1410, ttl=64 (no response found!)"
"6","2.015920","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"7","3.017553","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x08c0, seq=33286/1666, ttl=64 (no response found!)"
"8","3.019460","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"9","4.020701","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x09c0, seq=33287/1922, ttl=64 (no response found!)"
"10","4.023732","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"11","4.620420","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"12","5.024513","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0ac0, seq=33288/2178, ttl=64 (no response found!)"
"13","5.032986","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"14","5.413520","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"15","6.033446","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0bc0, seq=33289/2434, ttl=64 (no response found!)"
"16","6.042401","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"17","7.043936","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0cc0, seq=33290/2690, ttl=64 (no response found!)"
"18","7.053526","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"19","8.055614","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x0dc0, seq=33291/2946, ttl=64 (no response found!)"
