"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"2","0.218992","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xda93, seq=8166/58911, ttl=64 (no response found!)"
"3","0.226590","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"4","1.227954","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xdb93, seq=8167/59167, ttl=64 (no response found!)"
"5","1.238550","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"6","2.240641","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xdc93, seq=8168/59423, ttl=64 (no response found!)"
"7","2.247742","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"8","3.248964","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xdd93, seq=8169/59679, ttl=64 (no response found!)"
"9","3.257161","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"10","4.258545","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xde93, seq=8170/59935, ttl=64 (no response found!)"
"11","4.266636","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"12","5.269762","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xdf93, seq=8171/60191, ttl=64 (no response found!)"
"13","5.278379","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"14","6.279695","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe093, seq=8172/60447, ttl=64 (no response found!)"
"15","6.287590","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"16","6.750960","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"17","7.289420","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe193, seq=8173/60703, ttl=64 (no response found!)"
"18","7.297035","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"19","8.298906","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe293, seq=8174/60959, ttl=64 (no response found!)"
"20","9.079729","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"21","10.299436","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe493, seq=8175/61215, ttl=64 (reply in 22)"
"22","10.340943","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe493, seq=8175/61215, ttl=60 (request in 21)"
"23","12.301146","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe693, seq=8176/61471, ttl=64 (reply in 24)"
"24","12.352783","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe693, seq=8176/61471, ttl=60 (request in 23)"
"25","14.301887","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xe893, seq=8177/61727, ttl=64 (reply in 26)"
"26","14.371111","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xe893, seq=8177/61727, ttl=60 (request in 25)"
"27","16.303068","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xea93, seq=8178/61983, ttl=64 (reply in 28)"
"28","16.354943","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xea93, seq=8178/61983, ttl=60 (request in 27)"
"29","16.736906","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"30","18.116458","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"31","18.304481","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xec93, seq=8179/62239, ttl=64 (reply in 32)"
"32","18.373940","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xec93, seq=8179/62239, ttl=60 (request in 31)"
"33","20.305521","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xee93, seq=8180/62495, ttl=64 (reply in 34)"
"34","20.349055","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xee93, seq=8180/62495, ttl=60 (request in 33)"
"35","22.306607","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf093, seq=8181/62751, ttl=64 (reply in 36)"
"36","22.353702","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf093, seq=8181/62751, ttl=60 (request in 35)"
"37","24.307497","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf293, seq=8182/63007, ttl=64 (reply in 38)"
"38","24.371869","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf293, seq=8182/63007, ttl=60 (request in 37)"
"39","26.308695","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf493, seq=8183/63263, ttl=64 (reply in 40)"
"40","26.352144","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0xf493, seq=8183/63263, ttl=60 (request in 39)"
"41","26.726297","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"42","27.181772","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"43","28.309117","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0xf693, seq=8184/63519, ttl=64 (reply in 44)"
