"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x25ce, seq=36714/27279, ttl=64 (no response found!)"
"2","0.005903","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"3","1.007285","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x26ce, seq=36715/27535, ttl=64 (no response found!)"
"4","1.017347","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"5","1.181899","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"6","2.017775","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x27ce, seq=36716/27791, ttl=64 (no response found!)"
"7","2.028492","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"8","3.029949","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x28ce, seq=36717/28047, ttl=64 (reply in 10)"
"9","3.049461","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"10","3.721422","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x28ce, seq=36717/28047, ttl=61 (request in 8)"
"11","4.722315","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x29ce, seq=36718/28303, ttl=64 (reply in 12)"
"12","5.357293","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x29ce, seq=36718/28303, ttl=61 (request in 11)"
"13","6.357891","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2bce, seq=36719/28559, ttl=64 (reply in 14)"
"14","7.164705","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2bce, seq=36719/28559, ttl=61 (request in 13)"
"15","8.166557","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2dce, seq=36720/28815, ttl=64 (reply in 16)"
"16","9.012581","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2dce, seq=36720/28815, ttl=61 (request in 15)"
"17","10.014449","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x2fce, seq=36721/29071, ttl=64 (reply in 18)"
"18","10.655736","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x2fce, seq=36721/29071, ttl=61 (request in 17)"
"19","11.201313","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"20","11.656568","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x30ce, seq=36722/29327, ttl=64 (reply in 22)"
"21","12.220904","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"22","12.304395","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x30ce, seq=36722/29327, ttl=61 (request in 20)"
"23","13.305360","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x32ce, seq=36723/29583, ttl=64 (reply in 24)"
"24","13.944344","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x32ce, seq=36723/29583, ttl=61 (request in 23)"
"25","14.945839","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x33ce, seq=36724/29839, ttl=64 (reply in 26)"
"26","15.582408","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x33ce, seq=36724/29839, ttl=61 (request in 25)"
"27","16.584110","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x35ce, seq=36725/30095, ttl=64 (reply in 28)"
"28","17.245643","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x35ce, seq=36725/30095, ttl=61 (request in 27)"
"29","18.246897","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x37ce, seq=36726/30351, ttl=64 (reply in 30)"
"30","18.889441","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x37ce, seq=36726/30351, ttl=61 (request in 29)"
"31","19.238691","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"32","19.889671","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x38ce, seq=36727/30607, ttl=64 (reply in 33)"
"33","20.537319","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x38ce, seq=36727/30607, ttl=61 (request in 32)"
"34","21.210740","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"35","21.283438","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"36","21.538468","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3ace, seq=36728/30863, ttl=64 (reply in 37)"
"37","22.175564","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3ace, seq=36728/30863, ttl=61 (request in 36)"
"38","23.176629","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3cce, seq=36729/31119, ttl=64 (reply in 39)"
"39","23.828650","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3cce, seq=36729/31119, ttl=61 (request in 38)"
"40","24.830158","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3dce, seq=36730/31375, ttl=64 (reply in 41)"
"41","25.474100","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3dce, seq=36730/31375, ttl=61 (request in 40)"
"42","26.476290","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x3fce, seq=36731/31631, ttl=64 (reply in 43)"
"43","27.126186","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x3fce, seq=36731/31631, ttl=61 (request in 42)"
"44","28.126814","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x41ce, seq=36732/31887, ttl=64 (reply in 45)"
"45","28.777811","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x41ce, seq=36732/31887, ttl=61 (request in 44)"
"46","29.778171","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x42ce, seq=36733/32143, ttl=64 (reply in 48)"
"47","30.446064","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"48","30.701837","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x42ce, seq=36733/32143, ttl=61 (request in 46)"
"49","31.213797","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"50","31.703135","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x44ce, seq=36734/32399, ttl=64 (reply in 51)"
"51","32.350913","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x44ce, seq=36734/32399, ttl=61 (request in 50)"
"52","33.351363","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x46ce, seq=36735/32655, ttl=64 (reply in 53)"
"53","33.996271","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x46ce, seq=36735/32655, ttl=61 (request in 52)"
"54","34.996996","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x47ce, seq=36736/32911, ttl=64 (reply in 55)"
"55","35.638079","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x47ce, seq=36736/32911, ttl=61 (request in 54)"
"56","36.639680","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x49ce, seq=36737/33167, ttl=64 (reply in 57)"
"57","37.270211","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x49ce, seq=36737/33167, ttl=61 (request in 56)"
"58","38.270871","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4bce, seq=36738/33423, ttl=64 (reply in 59)"
"59","38.920912","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4bce, seq=36738/33423, ttl=61 (request in 58)"
"60","39.922939","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4cce, seq=36739/33679, ttl=64 (reply in 62)"
"61","40.002107","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"62","40.569211","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4cce, seq=36739/33679, ttl=61 (request in 60)"
"63","41.199463","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"64","41.571274","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4ece, seq=36740/33935, ttl=64 (reply in 65)"
"65","42.446838","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4ece, seq=36740/33935, ttl=61 (request in 64)"
"66","43.448907","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x50ce, seq=36741/34191, ttl=64 (reply in 67)"
"67","44.086688","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x50ce, seq=36741/34191, ttl=61 (request in 66)"
"68","45.087742","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x52ce, seq=36742/34447, ttl=64 (reply in 69)"
"69","45.719252","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x52ce, seq=36742/34447, ttl=61 (request in 68)"
"70","46.719947","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x53ce, seq=36743/34703, ttl=64 (reply in 71)"
"71","47.357829","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x53ce, seq=36743/34703, ttl=61 (request in 70)"
