"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4a6b, seq=15759/36669, ttl=64 (no response found!)"
"2","0.008085","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"3","1.008871","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4b6b, seq=15760/36925, ttl=64 (no response found!)"
"4","1.011221","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"5","1.620625","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"6","2.013000","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4c6b, seq=15761/37181, ttl=64 (no response found!)"
"7","2.023542","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"8","3.024734","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4d6b, seq=15762/37437, ttl=64 (no response found!)"
"9","3.028762","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"10","3.835770","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"11","4.030898","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4e6b, seq=15763/37693, ttl=64 (no response found!)"
"12","4.043238","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"13","5.044335","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4f6b, seq=15764/37949, ttl=64 (no response found!)"
"14","5.045739","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"15","5.584004","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"16","6.046441","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x506b, seq=15765/38205, ttl=64 (no response found!)"
"17","6.048847","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"18","7.049518","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x516b, seq=15766/38461, ttl=64 (no response found!)"
"19","7.052342","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"20","8.053755","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x526b, seq=15767/38717, ttl=64 (reply in 21)"
"21","8.103436","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x526b, seq=15767/38717, ttl=60 (request in 20)"
"22","9.105409","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x536b, seq=15768/38973, ttl=64 (reply in 23)"
