"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x44dc, seq=39064/39064, ttl=64 (no response found!)"
"2","0.011127","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"3","1.012764","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x45dc, seq=39065/39320, ttl=64 (no response found!)"
"4","1.023002","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"5","2.024407","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x46dc, seq=39066/39576, ttl=64 (no response found!)"
"6","2.034939","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"7","3.036669","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x47dc, seq=39067/39832, ttl=64 (no response found!)"
"8","3.042621","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"9","3.867806","ca:01:38:f4:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","350","Device ID: R1  Port ID: FastEthernet0/0  "
"10","4.043841","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x48dc, seq=39068/40088, ttl=64 (no response found!)"
"11","4.052773","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"12","4.492350","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"13","5.054163","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x49dc, seq=39069/40344, ttl=64 (no response found!)"
"14","5.060247","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"15","6.061355","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4adc, seq=39070/40600, ttl=64 (no response found!)"
"16","6.071747","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"17","7.073240","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4bdc, seq=39071/40856, ttl=64 (no response found!)"
"18","7.084660","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"19","7.084711","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"20","8.085101","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4cdc, seq=39072/41112, ttl=64 (no response found!)"
"21","8.096582","192.168.1.1","192.168.1.2","ICMP","70","Destination unreachable (Host unreachable)"
"22","9.098746","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4ddc, seq=39073/41368, ttl=64 (reply in 23)"
"23","9.325290","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4ddc, seq=39073/41368, ttl=60 (request in 22)"
"24","10.326190","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4edc, seq=39074/41624, ttl=64 (reply in 25)"
"25","10.555941","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4edc, seq=39074/41624, ttl=60 (request in 24)"
"26","11.557914","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x4fdc, seq=39075/41880, ttl=64 (reply in 27)"
"27","11.819945","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x4fdc, seq=39075/41880, ttl=60 (request in 26)"
"28","12.821962","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x51dc, seq=39076/42136, ttl=64 (reply in 29)"
"29","13.092933","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x51dc, seq=39076/42136, ttl=60 (request in 28)"
"30","13.566940","192.168.1.1","224.0.0.5","OSPF","90","Hello Packet"
"31","14.094243","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x52dc, seq=39077/42392, ttl=64 (reply in 32)"
"32","14.350851","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x52dc, seq=39077/42392, ttl=60 (request in 31)"
"33","15.352098","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x53dc, seq=39078/42648, ttl=64 (reply in 34)"
"34","15.586436","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x53dc, seq=39078/42648, ttl=60 (request in 33)"
"35","16.587168","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x54dc, seq=39079/42904, ttl=64 (reply in 36)"
"36","16.872331","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x54dc, seq=39079/42904, ttl=60 (request in 35)"
"37","17.068267","ca:01:38:f4:00:00","ca:01:38:f4:00:00","LOOP","60","Reply"
"38","17.874282","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x56dc, seq=39080/43160, ttl=64 (reply in 39)"
"39","18.077581","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x56dc, seq=39080/43160, ttl=60 (request in 38)"
"40","19.078700","192.168.1.2","192.168.5.2","ICMP","98","Echo (ping) request  id=0x57dc, seq=39081/43416, ttl=64 (reply in 41)"
"41","19.365657","192.168.5.2","192.168.1.2","ICMP","98","Echo (ping) reply    id=0x57dc, seq=39081/43416, ttl=60 (request in 40)"
